ID,COMPANY,CALS,WEIGHT
358054,WEIS QUALITY,100,130
358055,WEIS QUALITY,77,130
358056,WEIS QUALITY,85,130
358057,WEIS QUALITY,85,130
358058,WEIS QUALITY,92,130
358059,WEIS QUALITY,85,130
358060,WEIS QUALITY,77,130
358061,"Weis Markets, Inc.",92,130
358062,WEIS QUALITY,85,130
358063,WEIS QUALITY,77,130
358064,WEIS QUALITY,85,130
358065,"Weis Markets, Inc.",62,113
358066,The Moran Group Incorporated,114,123
358067,The Moran Group Incorporated,65,245
358068,The Moran Group Incorporated,381,42
358069,The Moran Group Incorporated,405,42
358070,The Moran Group Incorporated,387,31
358071,The Moran Group Incorporated,400,40
358072,The Moran Group Incorporated,385,26
358073,"Diamond Foods, Inc.",536,28
358074,"Sprout Foods, Inc.",62,113
358075,"Sprout Foods, Inc.",97,113
358076,"Sprout Foods, Inc.",62,113
358077,"Sprout Foods, Inc.",80,113
358078,The Schwan Food Company,250,128
358079,The Moran Group Incorporated,395,38
358080,Dole Packaged Foods Company,57,140
358081,Turkey Hill Dairy Inc.,197,66
358082,Turkey Hill Dairy Inc.,227,66
358083,Turkey Hill Dairy Inc.,147,68
358084,Turkey Hill Dairy Inc.,230,61
358085,"Weis Markets, Inc.",47,64
358086,WEIS QUALITY,556,0.9
358087,Harris-Teeter Inc.,108,130
358088,PARTNERS,400,15
358089,PARTNERS,400,15
358090,PARTNERS,400,15
358091,PARTNERS,400,15
358092,PARTNERS,400,15
358093,Harris-Teeter Inc.,500,24
358094,Harris-Teeter Inc.,500,24
358095,The Moran Group Incorporated,400,30
358096,The Moran Group Incorporated,414,29
358097,The Moran Group Incorporated,394,33
358098,"Small Fry, Inc.",536,28
358099,Kingston Marketing Co,188,64
358100,Friendly Ice Cream Corp.,224,67
358101,Friendly Ice Cream Corp.,233,73
358102,Friendly Ice Cream Corp.,225,71
358103,"Mozian & Associates, Inc.",250,28
358104,Ben & Jerry's Homemade Inc.,269,108
358105,Bel Brands USA Inc.,214,21
358106,"Ole Mexican Foods, Inc.",250,28
358107,Bel Brands USA Inc.,214,21
358108,The Yofarm Company,97,113
358109,Bel Brands USA Inc.,161,31
358110,Cacique Inc.,286,28
358111,Wisconsin Cheese Group Inc.,286,28
358112,The Yofarm Company,71,99
358113,"Get Carried Away, LLC",433,30
358114,"Get Carried Away, LLC",433,30
358115,The Yofarm Company,81,99
358116,"The Dannon Company, Inc.",53,113
358117,"The Dannon Company, Inc.",53,150
358118,"Wal-Mart Stores, Inc.",234,64
358119,"Wal-Mart Stores, Inc.",436,39
358120,Hormel Foods Corporation,500,14
358121,"The Dannon Company, Inc.",79,31.5
358122,"Wal-Mart Stores, Inc.",88,170
358123,"The Dannon Company, Inc.",79,31.5
358124,"The Dannon Company, Inc.",53,150
358125,"Wal-Mart Stores, Inc.",500,12
358126,"Wal-Mart Stores, Inc.",257,70
358127,Milton G. Waldbaum Company,208,24
358128,Algood Food Company,562,32
358129,"The Dannon Company, Inc.",107,150
358130,"Wal-Mart Stores, Inc.",357,28
358131,"The Dannon Company, Inc.",53,150
358132,"Wal-Mart Stores, Inc.",59,17
358133,HONEYTREE'S,238,21
358134,All Seasons Chemical Pkg. Corp,115,113
358135,The Yofarm Company,73,150
358136,The Yofarm Company,127,150
358137,Hain Refrigerated Foods Inc.,128,227
358138,The Yofarm Company,73,150
358139,The Yofarm Company,106,170
358140,Saputo Cheese USA Inc.,292,24
358141,"The Dannon Company, Inc.",107,150
358142,"Chobani, Inc.",115,227
358143,QUAKER,113,150
358144,"Wal-Mart Stores, Inc.",368,19
358145,"The Dannon Company, Inc.",80,113
358146,Sun Valley Dairy,87,150
358147,Sun Valley Dairy,80,150
358148,"The Dannon Company, Inc.",87,150
358149,"Wal-Mart Stores, Inc.",84,225
358150,"Wal-Mart Stores, Inc.",88,170
358151,"The Dannon Company, Inc.",87,150
358152,"Chobani, Inc.",80,150
358153,WEIS QUALITY,17,30
358154,"Wal-Mart Stores, Inc.",393,28
358155,"Wal-Mart Stores, Inc.",393,28
358156,"Wal-Mart Stores, Inc.",286,28
358157,"Wal-Mart Stores, Inc.",393,28
358158,WEIS QUALITY,33,120
358159,"Wal-Mart Stores, Inc.",393,28
358160,"Wal-Mart Stores, Inc.",393,28
358161,WEIS QUALITY,29,120
358162,"Wal-Mart Stores, Inc.",393,28
358163,"Wal-Mart Stores, Inc.",321,28
358164,"Wal-Mart Stores, Inc.",47,170
358165,"Furman Foods, Inc.",22,116
358166,AMERICAN IMPORTING CO,500,30
358167,"Wal-Mart Stores, Inc.",47,170
358168,"Furman Foods, Inc.",32,63
358169,"Wal-Mart Stores, Inc.",47,170
358170,"Furman Foods, Inc.",34,119
358171,"Wal-Mart Stores, Inc.",88,170
358172,"Wal-Mart Stores, Inc.",76,170
358173,WEIS QUALITY,24,62
358174,"The Dannon Company, Inc.",80,150
358175,"Weis Markets, Inc.",115,61
358176,"The Dannon Company, Inc.",87,150
358177,"Wal-Mart Stores, Inc.",82,170
358178,WEIS QUALITY,67,120
358179,WEIS QUALITY,31,128
358180,"The Dannon Company, Inc.",80,150
358181,"Weis Markets, Inc.",62,113
358182,Hain Refrigerated Foods Inc.,132,227
358183,La Preferida Inc,85,130
358184,WEIS QUALITY,42,60
358185,"Weis Markets, Inc.",66,61
358186,"Del Grosso Foods, Inc.",62,64
358187,"Lamagna Cheese Company, Inc.",175,57
358188,"Wal-Mart Stores, Inc.",129,62
358189,TRADER JOE'S,140,150
358191,"Wal-Mart Stores, Inc.",375,56
358192,"Frozsun, Inc.",108,120
358193,"Pulmuone Foods USA, Inc.",176,85
358194,Harbar LLC,312,48
358195,Stonyfield Farm Inc,101,99
358196,FIELD ROAST GRAIN MEAT CO. ,301,113
358197,Pinnacle Foods Group LLC,225,40
358198,"Frozsun, Inc.",108,120
358199,TANDOOR CHEF,205,112
358200,"Turtle Island Foods, Inc.",218,124
358201,First Row Software Publishing,240,100
358202,"Media Galleries, Inc.",211,57
358203,"Sugar Mountain Capital, LLC",200,225
358204,"United Natural Foods, Inc.",141,284
358205,"United Natural Foods, Inc.",106,227
358206,"American Halal Company, Inc.",124,283
358207,"Glutenfreeda Foods, Inc.",197,127
358208,Turkey Hill Dairy Inc.,347,98
358209,Turkey Hill Dairy Inc.,268,71
358210,"Wells Enterprises, Inc.",340,47
358211,"Wells Enterprises, Inc.",333,48
358212,Friendly Ice Cream Corp.,327,55
358213,"Wal-Mart Stores, Inc.",240,50
358214,Kingston Marketing Co,204,49
358215,"Ruby Jewel, LLC",324,142
358216,The Schwan Food Company,253,154
358217,Sunnyland Refining Company,429,14
358218,"Wal-Mart Stores, Inc.",105,114
358219,"Wal-Mart Stores, Inc.",117,30
358220,Pinnacle Foods Group LLC,272,81
358221,"Wal-Mart Stores, Inc.",50,30
358222,Pinnacle Foods Group LLC,272,81
358223,Pinnacle Foods Group LLC,247,81
358224,The Moran Group Incorporated,101,89
358225,"Wal-Mart Stores, Inc.",107,28
358226,"Wal-Mart Stores, Inc.",200,30
358227,"Swiss-American, Inc.",250,28
358228,"Dr. Oetker USA, LLC",200,115
358229,"Swiss-American, Inc.",250,28
358230,"Jana Foods, LLC",429,28
358231,Skyline Chili Inc.,135,245
358232,Bel Brands USA Inc.,350,20
358233,"Agri-Mark, Inc.",393,28
358234,Gorton's of Gloucester,89,101
358235,"Del Grosso Foods, Inc.",94,64
358236,"Furman Foods, Inc.",29,120
358237,Food Town Stores Inc.,375,56
358238,Food Town Stores Inc.,375,56
358239,Food Town Stores Inc.,375,56
358240,"Wal-Mart Stores, Inc.",714,14
358241,Societe Commerciale Boursin,348,23
358242,"Wal-Mart Stores, Inc.",371,35
358243,Hormel Foods Corporation,467,15
358244,The Yofarm Company,60,133
358245,"The Dannon Company, Inc.",120,100
358246,Pinnacle Foods Group LLC,248,105
358247,"Wal-Mart Stores, Inc.",594,32
358248,"Golden County Foods, Inc.",281,89
358249,Food Town Stores Inc.,375,56
358250,Food Town Stores Inc.,357,56
358251,GREAT VALUE,357,70
358252,Food Town Stores Inc.,375,56
358253,"Delhaize America, Inc.",357,56
358254,"The Dannon Company, Inc.",120,50
358255,"Delhaize America, Inc.",357,56
358256,"The Dannon Company, Inc.",97,113
358257,"Golden County Foods, Inc.",164,122
358258,"Golden County Foods, Inc.",213,136
358259,Sargento Foods Inc,357,28
358260,"Wal-Mart Stores, Inc.",375,40
358261,"Don Miguel Mexican Foods, Inc.",242,120
358262,"Don Miguel Mexican Foods, Inc.",267,120
358263,"Post Consumer Brands, LLC",397,58
358264,"Harlan Bakeries, Inc.",246,69
358265,Ruiz Food Products Inc,227,128
358266,"Harlan Bakeries, Inc.",261,69
358267,"Continental Deli Foods, Inc.",600,15
358268,The Schwan Food Company,254,142
358269,Ruiz Food Products Inc,234,128
358270,"Continental Mills, Inc.",462,13
358271,"The Dannon Company, Inc.",88,113
358272,Curt's Peanut Butter company,562,32
358273,"Weis Markets, Inc.",93,30
358274,Curt's Peanut Butter company,562,32
358275,RAGU,78,129
358276,"Wal-Mart Stores, Inc.",47,170
358277,"Wal-Mart Stores, Inc.",357,56
358278,"Upstate Niagara Cooperative, Inc.",80,113
358279,Sargento Foods Inc,286,28
358280,"Wal-Mart Stores, Inc.",357,56
358281,"Wal-Mart Stores, Inc.",357,28
358282,Sargento Foods Inc,368,19
358283,"Wal-Mart Stores, Inc.",98,51
358284,"Wal-Mart Stores, Inc.",98,51
358285,Welch Foods Inc,250,20
358286,Steidinger Meat Processing Inc.,286,70
358287,Welch Foods Inc,250,20
358288,Sargento Foods Inc,406,32
358289,Sargento Foods Inc,400,20
358290,"Wal-Mart Stores, Inc.",400,30
358291,"Wal-Mart Stores, Inc.",375,4
358292,Sargento Foods Inc,381,21
358293,"Wal-Mart Stores, Inc.",0,1
358294,"Wal-Mart Stores, Inc.",288,139
358295,"B&G Foods North America, Inc.",59,17
358296,"Wal-Mart Stores, Inc.",562,32
358297,"Wal-Mart Stores, Inc.",63,126
358298,"Wal-Mart Stores, Inc.",44,113
358299,Welch Foods Inc,250,20
358300,"T. J. Blackburn Syrup Works, Inc.",250,20
358301,"Wal-Mart Stores, Inc.",71,113
358302,"Wal-Mart Stores, Inc.",44,113
358303,Welch Foods Inc,250,20
358304,"Wal-Mart Stores, Inc.",71,113
358305,Welch Foods Inc,118,17
358306,"T. J. Blackburn Syrup Works, Inc.",250,20
358307,"Wal-Mart Stores, Inc.",157,70
358308,"T. J. Blackburn Syrup Works, Inc.",250,20
358309,"Wal-Mart Stores, Inc.",200,2.5
358310,"Wal-Mart Stores, Inc.",400,2.5
358311,"Wal-Mart Stores, Inc.",60,100
358312,"Wal-Mart Stores, Inc.",57,122
358313,"Wal-Mart Stores, Inc.",400,2.5
358314,"Wal-Mart Stores, Inc.",381,21
358315,"T. J. Blackburn Syrup Works, Inc.",250,20
358316,"Wal-Mart Stores, Inc.",381,21
358317,"Wal-Mart Stores, Inc.",381,21
358318,"Wal-Mart Stores, Inc.",57,227
358319,"Wal-Mart Stores, Inc.",381,21
358320,"Wal-Mart Stores, Inc.",476,21
358321,"Wal-Mart Stores, Inc.",41,122
358322,"Wal-Mart Stores, Inc.",35,85
358323,Bama Foods Inc.,250,20
358324,"Post Consumer Brands, LLC",377,53
358325,"Peanut Butter & Co, Inc.",531,32
358326,"Wal-Mart Stores, Inc.",77,130
358327,"Wal-Mart Stores, Inc.",78,128
358328,"Wal-Mart Stores, Inc.",348,23
358329,"Wal-Mart Stores, Inc.",78,128
358330,"Wal-Mart Stores, Inc.",357,56
358331,"Wal-Mart Stores, Inc.",909,11
358332,"Wal-Mart Stores, Inc.",357,56
358333,"Wal-Mart Stores, Inc.",62,113
358334,Welch Foods Inc,250,20
358335,"Wal-Mart Stores, Inc.",357,56
358336,Zeus Imports Inc.,250,20
358337,"Wal-Mart Stores, Inc.",375,56
358338,"Wal-Mart Stores, Inc.",375,56
358340,"Wal-Mart Stores, Inc.",71,113
358341,"Wal-Mart Stores, Inc.",393,28
358342,MOM Brands Company,407,27
358343,Kracker Enterprises LLC,393,28
358344,SPROUT RISE,429,28
358345,Unilever Bestfoods North America,588,34
358346,"Wal-Mart Stores, Inc.",357,56
358347,Mia's Kitchen - A Sebastiani Family Company,56,125
358348,Mia's Kitchen - A Sebastiani Family Company,56,125
358349,Mia's Kitchen - A Sebastiani Family Company,80,125
358350,"Wal-Mart Stores, Inc.",562,32
358351,Algood Food Company,562,32
358352,Flavor Delite Inc.,400,5
358353,Milton G. Waldbaum Company,292,24
358354,"Wal-Mart Stores, Inc.",444,27
358355,"Wal-Mart Stores, Inc.",375,4
358356,"NONGSHIM AMERICA, INC.",433,60
358357,"Wal-Mart Stores, Inc.",44,158
358358,"Wal-Mart Stores, Inc.",17,120
358359,Lake Packing Co. Inc.,67,120
358360,"Weis Markets, Inc.",21,121
358361,"Wal-Mart Stores, Inc.",0,1.5
358362,"Wal-Mart Stores, Inc.",400,10
358363,"Wal-Mart Stores, Inc.",917,12
358364,"Weis Markets, Inc.",69,29
358365,"Weis Markets, Inc.",56,36
358366,WEIS QUALITY,27,113
358367,"Weis Markets, Inc.",80,125
358368,WEIS QUALITY,56,125
358369,WEIS QUALITY,56,125
358370,"Wal-Mart Stores, Inc.",212,85
358371,"Wal-Mart Stores, Inc.",333,6
358372,Merisant Company,0,1
358373,Unilever Bestfoods North America,625,32
358374,"Weis Markets, Inc.",571,7
358375,"Post Consumer Brands, LLC",397,58
358376,"Wal-Mart Stores, Inc.",400,30
358377,SPROUT RISE,83,156
358378,SPROUT RISE,381,21
358379,WEIS QUALITY,102,166
358380,"Weis Markets, Inc.",114,166
358381,Food Town Stores Inc.,300,50
358382,"Delhaize America, Inc.",53,170
358383,Hanover Foods Corporation,85,130
358384,"Golding Farms Foods, Inc.",367,30
358385,Hanover Foods Corporation,100,130
358386,Hanover Foods Corporation,17,120
358387,"Furman Foods, Inc.",75,120
358388,WEIS QUALITY,125,4
358389,HERB-OX,125,4
358390,WEIS QUALITY,125,4
358391,WEIS QUALITY,125,4
358392,"The Hain Celestial Group, Inc.",46,240
358393,"The Hain Celestial Group, Inc.",50,240
358394,WEIS QUALITY,37,245
358395,WEIS QUALITY,0,1.9
358396,"The Hain Celestial Group, Inc.",0,1
358397,"Wal-Mart Stores, Inc.",355,31
358398,T. Marzetti Company,167,36
358399,"Wal-Mart Stores, Inc.",82,170
358400,The Yofarm Company,100,170
358401,"Wal-Mart Stores, Inc.",133,30
358402,"Wal-Mart Stores, Inc.",167,30
358403,"Wal-Mart Stores, Inc.",400,30
358404,T. Marzetti Company,500,30
358405,"Wal-Mart Stores, Inc.",167,30
358406,"Wal-Mart Stores, Inc.",80,150
358407,"The Dannon Company, Inc.",80,150
358408,"The Dannon Company, Inc.",87,150
358409,"The Dannon Company, Inc.",53,150
358410,"Wal-Mart Stores, Inc.",47,170
358411,"The Dannon Company, Inc.",53,150
358412,"The Dannon Company, Inc.",107,150
358413,"Wal-Mart Stores, Inc.",300,30
358414,"Wal-Mart Stores, Inc.",300,30
358415,Milton G. Waldbaum Company,393,28
358416,Bama Foods Inc.,250,20
358417,Bama Foods Inc.,250,20
358418,Bama Foods Inc.,250,20
358419,Ott Food Products LLC,533,30
358420,Phillips Foods Inc,131,283
358421,Phillips Foods Inc,46,283
358422,Classic Cooking Inc.,101,198
358423,"Dr. Praeger's Sensible Foods, Inc.",147,34
358424,"Weis Markets, Inc.",86,140
358425,"Goya Foods, Inc.",333,45
358426,"Bruce Foods, Inc.",23,65
358427,Harbar LLC,279,43
358428,Iberia Foods Corporation,81,135
358429,Iberia Foods Corporation,74,136
358430,Iberia Foods Corporation,59,136
358431,Iberia Foods Corporation,92,130
358432,"Topline Automotive Engineering, Inc",96,85
358433,"Topline Automotive Engineering, Inc",194,85
358434,"Topline Automotive Engineering, Inc",212,85
358435,"Topline Automotive Engineering, Inc",286,56
358436,"Topline Automotive Engineering, Inc",286,56
358437,Otis McAllister Inc.,140,100
358438,Rhee Bros. Inc.,185,100
358439,"Golden County Foods, Inc.",286,112
358440,"Johnsonville Sausage, L.L.C.",303,66
358441,"Prairie Farms Dairy, Inc.",714,14
358442,"The Dannon Company, Inc.",97,113
358443,"Johnsonville Sausage, L.L.C.",327,55
358444,Milton G. Waldbaum Company,393,28
358445,Milton G. Waldbaum Company,286,28
358446,Milton G. Waldbaum Company,393,28
358447,"Wal-Mart Stores, Inc.",357,28
358448,"Wal-Mart Stores, Inc.",393,28
358449,Hormel Foods Corporation,444,18
358450,"Wal-Mart Stores, Inc.",393,28
358451,"Wal-Mart Stores, Inc.",286,56
358452,Armour-Eckrich Meats LLC,321,56
358453,Eastland Food Corporation,500,32
358454,"La Bonita Ole, Inc.",260,43
358455,"La Bonita Ole, Inc.",256,43
358456,"La Bonita Ole, Inc.",279,43
358457,Nonna Foods LLC,375,56
358458,"Bimbo Bakeries USA, Inc.",250,52
358459,"Bimbo Bakeries USA, Inc.",279,43
358460,"Bimbo Bakeries USA, Inc.",417,24
358461,"Cedar's Mediterranean Foods, Inc.",107,28
358462,"Bimbo Bakeries USA, Inc.",268,41
358463,"The Spice Hunter, Inc.",250,4
358464,"McCormick & Company, Inc.",0,0.7
358465,"Alanric Food Distributors, Inc.",48,125
358466,"Delhaize America, Inc.",407,27
358477,"Ole Mexican Foods, Inc.",192,52
358478,"American Halal Company, Inc.",100,30
358479,"Del Grosso Foods, Inc.",64,125
358480,RUSSEL STOVER,509,57
358481,Moonlight Packing Corporation,26,58
358482,WEIS QUALITY,125,4
358483,Plantain Products Co,571,28
358484,Plantain Products Co,500,30
358485,Macs Old Plantation,571,14
358486,Plantain Products Co,500,30
358487,Casa Imports Inc.,375,56
358488,Buontempo Enterprises Pty Ltd.,328,40
358489,Buontempo Enterprises Pty Ltd.,352,62.5
358490,Riviana Foods Inc.,375,56
358491,Fresh Express Incorporated,18,85
358492,"Tribe Mediterranean Foods, Inc.",167,84
358493,Bel Brands USA Inc.,214,21
358494,HANOVER FOODS CORP.,29,85
358495,"Wal-Mart Stores, Inc.",105,114
358496,"Grimmway Farms, Inc.",41,85
358497,WEIS,205,112
358498,PERDUE,107,112
358499,Turkey Hill Dairy Inc.,197,61
358500,Lee-Thompson-Fawcett Company,0,36
358501,Lee-Thompson-Fawcett Company,118,17
358502,Lee-Thompson-Fawcett Company,0,28
358503,Lee-Thompson-Fawcett Company,0,28
358504,Lee-Thompson-Fawcett Company,0,28
358505,Lee-Thompson-Fawcett Company,100,5
358506,Lee-Thompson-Fawcett Company,200,5
358507,Lee-Thompson-Fawcett Company,333,15
358508,Lee-Thompson-Fawcett Company,400,5
358509,Lee-Thompson-Fawcett Company,100,5
358510,Lee-Thompson-Fawcett Company,0,5
358511,"Newman's Own, Inc.",121,340
358512,Zatarain's Inc.,106,340
358520,"J.R. Michaels & Company, Inc.",320,5
358521,"Weis Markets, Inc.",333,30
358522,LESSEREVIL,393,28
358523,CREAM OF WHEAT,400,65
358524,"Ahold USA, Inc.",161,28
358525,"Ahold USA, Inc.",143,28
358526,"Ahold USA, Inc.",125,56
358527,CREAM OF WHEAT,400,65
358528,"Ahold Usa, Inc.",107,42
358529,CREAM OF WHEAT,400,65
358530,"Ahold Usa, Inc.",321,28
358531,"Ahold Usa, Inc.",107,56
358532,AHOLD,400,5
358533,"Ahold Usa, Inc.",107,56
358534,"Ahold Usa, Inc.",321,28
358535,"Ahold USA, Inc.",107,56
358536,"Ahold USA, Inc.",357,28
358537,D. F. Stauffer Biscuit Co. Inc,464,28
358538,Bonamar Corp.,118,85
358539,D. F. Stauffer Biscuit Co. Inc,464,28
358540,"Ahold USA, Inc.",105,124
358541,Bonamar Corp.,118,85
358542,"Ahold Usa, Inc.",98,122
358543,Friendly Ice Cream Corp.,197,66
358544,"Fannie May Confections, Inc.",545,44
358545,"Fannie May Confections, Inc.",558,43
358546,"Dawn Food Products, Inc.",349,43
358547,Hormel Foods Corporation,594,32
358548,Cooperative Regions of Organic Producer Pools,88,227
358549,"Fannie May Confections, Inc.",487,39
358550,"Dawn Food Products, Inc.",457,35
358551,Cooperative Regions of Organic Producer Pools,79,227
358552,"Fannie May Confections, Inc.",467,45
358553,"Ahold Usa, Inc.",209,67
358554,"Bob's Red Mill Natural Foods, Inc.",403,67
358555,"Ahold Usa, Inc.",239,134
358556,Rich Products Corporation,257,70
358557,"Ahold USA, Inc.",235,136
358558,"Bob's Red Mill Natural Foods, Inc.",393,61
358559,"Ahold Usa, Inc.",226,133
358560,"Ahold USA, Inc.",227,132
358561,"Bob's Red Mill Natural Foods, Inc.",412,51
358562,Tasty Baking Company,500,38
358563,"Ahold Usa, Inc.",244,135
358564,"Ahold USA, Inc.",229,153
358565,Herr Foods Inc.,393,28
358566,"McCain Foods USA, Inc.",209,91
358567,Herr Foods Inc.,500,28
358568,Herr Foods Inc.,571,28
358569,Herr Foods Inc.,536,28
358570,Herr Foods Inc.,464,28
358571,Herr Foods Inc.,536,28
358572,Herr Foods Inc.,500,28
358573,"Ahold Usa, Inc.",100,5
358574,"Popcorn, Indiana LLC",500,28
358575,"H & T Seafood, Inc.",168,113
358576,"Popcorn, Indiana LLC",429,28
358577,"Popcorn, Indiana LLC",464,28
358578,"Popcorn, Indiana LLC",536,28
358579,"Popcorn, Indiana LLC",500,28
358580,"Popcorn, Indiana LLC",429,28
358581,CERTIFIED HARVEST,239,113
358582,"Ahold Usa, Inc.",97,113
